[2025-12-11 15:23:25,780] 62 root - INFO - starting API APP and inference session
[2025-12-11 15:23:51,232] 55 uvicorn.error - WARNING - WatchFiles detected changes in 'api_local.py'. Reloading...
[2025-12-11 15:23:52,220] 308 watchfiles.main - INFO - 2 changes detected
[2025-12-11 15:23:52,576] 308 watchfiles.main - INFO - 1 change detected
[2025-12-11 15:23:52,933] 308 watchfiles.main - INFO - 6 changes detected
[2025-12-11 15:23:53,291] 308 watchfiles.main - INFO - 1 change detected
[2025-12-11 15:23:53,649] 308 watchfiles.main - INFO - 1 change detected
[2025-12-11 15:23:54,007] 308 watchfiles.main - INFO - 1 change detected
[2025-12-11 15:23:54,365] 308 watchfiles.main - INFO - 1 change detected
[2025-12-11 15:23:54,773] 308 watchfiles.main - INFO - 2 changes detected
[2025-12-11 15:23:55,176] 308 watchfiles.main - INFO - 3 changes detected
[2025-12-11 15:23:55,541] 308 watchfiles.main - INFO - 1 change detected
[2025-12-11 15:23:55,898] 308 watchfiles.main - INFO - 1 change detected
[2025-12-11 15:23:56,255] 308 watchfiles.main - INFO - 1 change detected
[2025-12-11 15:23:56,660] 308 watchfiles.main - INFO - 1 change detected
[2025-12-11 15:23:57,064] 308 watchfiles.main - INFO - 1 change detected
[2025-12-11 15:23:57,420] 308 watchfiles.main - INFO - 2 changes detected
[2025-12-11 15:23:57,824] 308 watchfiles.main - INFO - 1 change detected
[2025-12-11 15:23:58,189] 308 watchfiles.main - INFO - 1 change detected
[2025-12-11 15:23:58,598] 308 watchfiles.main - INFO - 1 change detected
[2025-12-11 15:23:58,964] 308 watchfiles.main - INFO - 1 change detected
[2025-12-11 15:23:59,322] 308 watchfiles.main - INFO - 1 change detected
[2025-12-11 15:23:59,731] 308 watchfiles.main - INFO - 1 change detected
[2025-12-11 15:24:00,595] 116 uvicorn.error - INFO - Stopping reloader process [3620]
